GLOBAL QUATERNION
x	 y	 z	 w	
-0.1500 	 0.0177 	 0.3165 	 0.9365 	 
-0.1672 	 -0.0072 	 0.3162 	 0.9338 	 
-0.1879 	 -0.0341 	 0.3153 	 0.9296 	 
-0.2050 	 -0.0600 	 0.3174 	 0.9239 	 
-0.2233 	 -0.0857 	 0.3193 	 0.9170 	 
-0.2405 	 -0.1127 	 0.3217 	 0.9088 	 
-0.2575 	 -0.1379 	 0.3260 	 0.8991 	 
-0.2730 	 -0.1649 	 0.3300 	 0.8885 	 
-0.2900 	 -0.1903 	 0.3364 	 0.8755 	 
-0.3045 	 -0.2163 	 0.3414 	 0.8625 	 
-0.3214 	 -0.2411 	 0.3518 	 0.8454 	 
-0.3367 	 -0.2641 	 0.3623 	 0.8281 	 
-0.3494 	 -0.2887 	 0.3721 	 0.8100 	 
-0.3631 	 -0.3103 	 0.3823 	 0.7910 	 
-0.3752 	 -0.3329 	 0.3936 	 0.7704 	 
-0.3864 	 -0.3538 	 0.4067 	 0.7484 	 
-0.3967 	 -0.3752 	 0.4208 	 0.7244 	 
-0.4053 	 -0.3950 	 0.4352 	 0.7002 	 
-0.4128 	 -0.4141 	 0.4515 	 0.6740 	 
-0.4192 	 -0.4321 	 0.4684 	 0.6467 	 
-0.4255 	 -0.4482 	 0.4856 	 0.6183 	 
-0.4308 	 -0.4625 	 0.5051 	 0.5877 	 
-0.4362 	 -0.4754 	 0.5232 	 0.5567 	 
-0.4394 	 -0.4871 	 0.5437 	 0.5234 	 
-0.4405 	 -0.4951 	 0.5655 	 0.4910 	 
-0.4380 	 -0.5037 	 0.5883 	 0.4564 	 
-0.4395 	 -0.5067 	 0.6100 	 0.4218 	 
-0.4383 	 -0.5111 	 0.6318 	 0.3840 	 
-0.4415 	 -0.5091 	 0.6512 	 0.3492 	 
-0.4403 	 -0.5047 	 0.6728 	 0.3143 	 
-0.4393 	 -0.4984 	 0.6938 	 0.2779 	 
-0.4369 	 -0.4880 	 0.7158 	 0.2420 	 
-0.4394 	 -0.4774 	 0.7320 	 0.2077 	 
-0.4434 	 -0.4630 	 0.7476 	 0.1735 	 
-0.4478 	 -0.4466 	 0.7620 	 0.1396 	 
-0.4542 	 -0.4269 	 0.7748 	 0.1053 	 
-0.4596 	 -0.4079 	 0.7858 	 0.0701 	 
-0.4649 	 -0.3841 	 0.7969 	 0.0362 	 
-0.4705 	 -0.3618 	 0.8048 	 -0.0007 	 
-0.4752 	 -0.3356 	 0.8125 	 -0.0376 	 
-0.4777 	 -0.3081 	 0.8191 	 -0.0774 	 
-0.4803 	 -0.2787 	 0.8234 	 -0.1166 	 
-0.4817 	 -0.2490 	 0.8257 	 -0.1557 	 
-0.4807 	 -0.2181 	 0.8256 	 -0.1992 	 
-0.4791 	 -0.1869 	 0.8244 	 -0.2363 	 
-0.4743 	 -0.1541 	 0.8202 	 -0.2802 	 
-0.4681 	 -0.1204 	 0.8147 	 -0.3203 	 
-0.4598 	 -0.0869 	 0.8055 	 -0.3636 	 
-0.4487 	 -0.0533 	 0.7948 	 -0.4051 	 
-0.4342 	 -0.0184 	 0.7824 	 -0.4462 	 
-0.4155 	 0.0182 	 0.7687 	 -0.4859 	 
0.3921 	 -0.0571 	 -0.7533 	 0.5249 	 
0.3672 	 -0.0959 	 -0.7363 	 0.5602 	 
0.3411 	 -0.1367 	 -0.7155 	 0.5942 	 
0.3175 	 -0.1730 	 -0.6918 	 0.6250 	 
0.2968 	 -0.2039 	 -0.6637 	 0.6557 	 
0.2821 	 -0.2254 	 -0.6344 	 0.6835 	 
0.2714 	 -0.2357 	 -0.6003 	 0.7144 	 
0.2649 	 -0.2351 	 -0.5636 	 0.7462 	 
0.2612 	 -0.2221 	 -0.5250 	 0.7790 	 
0.2580 	 -0.1954 	 -0.4861 	 0.8117 	 
0.2537 	 -0.1575 	 -0.4467 	 0.8434 	 
0.2477 	 -0.1152 	 -0.4083 	 0.8710 	 
0.2378 	 -0.0683 	 -0.3729 	 0.8943 	 
0.2240 	 -0.0218 	 -0.3415 	 0.9125 	 
0.2059 	 0.0230 	 -0.3135 	 0.9267 	 
0.1869 	 0.0569 	 -0.2881 	 0.9375 	 
0.1640 	 0.0890 	 -0.2672 	 0.9454 	 
0.1414 	 0.1174 	 -0.2482 	 0.9511 	 
0.1185 	 0.1435 	 -0.2331 	 0.9545 	 
0.0966 	 0.1713 	 -0.2194 	 0.9556 	 
0.0754 	 0.1988 	 -0.2074 	 0.9549 	 
0.0556 	 0.2290 	 -0.1976 	 0.9515 	 
0.0359 	 0.2587 	 -0.1890 	 0.9466 	 
0.0166 	 0.2912 	 -0.1812 	 0.9392 	 
-0.0017 	 0.3259 	 -0.1747 	 0.9291 	 
-0.0186 	 0.3629 	 -0.1681 	 0.9164 	 
-0.0379 	 0.3973 	 -0.1639 	 0.9021 	 
-0.0584 	 0.4315 	 -0.1592 	 0.8860 	 
-0.0792 	 0.4647 	 -0.1559 	 0.8680 	 
-0.0974 	 0.4981 	 -0.1543 	 0.8477 	 
-0.1173 	 0.5302 	 -0.1496 	 0.8263 	 
-0.1362 	 0.5590 	 -0.1430 	 0.8053 	 
-0.1515 	 0.5848 	 -0.1346 	 0.7855 	 
-0.1648 	 0.6044 	 -0.1253 	 0.7693 	 
-0.1764 	 0.6176 	 -0.1129 	 0.7581 	 
-0.1870 	 0.6197 	 -0.0973 	 0.7560 	 
-0.1937 	 0.6134 	 -0.0797 	 0.7615 	 
-0.1974 	 0.5958 	 -0.0573 	 0.7764 	 
-0.1993 	 0.5667 	 -0.0319 	 0.7988 	 
-0.1961 	 0.5239 	 -0.0037 	 0.8289 	 
-0.1902 	 0.4710 	 0.0256 	 0.8610 	 
-0.1773 	 0.4071 	 0.0566 	 0.8942 	 
-0.1595 	 0.3343 	 0.0856 	 0.9249 	 
-0.1364 	 0.2547 	 0.1129 	 0.9507 	 
-0.1110 	 0.1723 	 0.1364 	 0.9692 	 
-0.0833 	 0.0900 	 0.1546 	 0.9803 	 
-0.0569 	 0.0125 	 0.1682 	 0.9840 	 
-0.0320 	 -0.0560 	 0.1770 	 0.9821 	 
-0.0123 	 -0.1099 	 0.1809 	 0.9773 	 
0.0028 	 -0.1483 	 0.1817 	 0.9721 	 
0.0103 	 -0.1706 	 0.1786 	 0.9690 	 
0.0149 	 -0.1789 	 0.1743 	 0.9682 	 
0.0140 	 -0.1743 	 0.1699 	 0.9698 	 
0.0092 	 -0.1593 	 0.1655 	 0.9732 	 
0.0032 	 -0.1371 	 0.1623 	 0.9772 	 
-0.0059 	 -0.1085 	 0.1597 	 0.9812 	 
-0.0158 	 -0.0760 	 0.1555 	 0.9848 	 
-0.0267 	 -0.0416 	 0.1535 	 0.9869 	 
-0.0384 	 -0.0074 	 0.1502 	 0.9879 	 
-0.0489 	 0.0259 	 0.1492 	 0.9873 	 
-0.0590 	 0.0555 	 0.1488 	 0.9855 	 
-0.0676 	 0.0843 	 0.1510 	 0.9826 	 
-0.0714 	 0.1093 	 0.1547 	 0.9793 	 
-0.0741 	 0.1340 	 0.1564 	 0.9757 	 
-0.0750 	 0.1589 	 0.1589 	 0.9715 	 
-0.0719 	 0.1822 	 0.1607 	 0.9674 	 
-0.0671 	 0.2054 	 0.1640 	 0.9625 	 
-0.0582 	 0.2273 	 0.1677 	 0.9575 	 
-0.0461 	 0.2464 	 0.1710 	 0.9529 	 
-0.0308 	 0.2603 	 0.1749 	 0.9491 	 
-0.0137 	 0.2717 	 0.1784 	 0.9456 	 
0.0053 	 0.2768 	 0.1808 	 0.9438 	 
0.0252 	 0.2775 	 0.1826 	 0.9429 	 
0.0441 	 0.2749 	 0.1836 	 0.9427 	 
0.0626 	 0.2671 	 0.1825 	 0.9442 	 
0.0794 	 0.2564 	 0.1794 	 0.9464 	 
0.0921 	 0.2462 	 0.1758 	 0.9487 	 
0.1008 	 0.2360 	 0.1711 	 0.9512 	 
0.1076 	 0.2270 	 0.1667 	 0.9535 	 
0.1093 	 0.2236 	 0.1629 	 0.9547 	 
0.1083 	 0.2206 	 0.1580 	 0.9564 	 
0.1061 	 0.2185 	 0.1536 	 0.9578 	 
0.1020 	 0.2183 	 0.1491 	 0.9590 	 
0.0982 	 0.2173 	 0.1456 	 0.9602 	 
0.0944 	 0.2150 	 0.1410 	 0.9618 	 
0.0908 	 0.2103 	 0.1360 	 0.9639 	 
0.0880 	 0.2052 	 0.1309 	 0.9659 	 
0.0872 	 0.1987 	 0.1266 	 0.9679 	 
0.0854 	 0.1902 	 0.1208 	 0.9705 	 
0.0842 	 0.1834 	 0.1162 	 0.9725 	 
0.0822 	 0.1767 	 0.1098 	 0.9747 	 
0.0797 	 0.1722 	 0.1048 	 0.9762 	 
0.0786 	 0.1660 	 0.0994 	 0.9780 	 
0.0762 	 0.1617 	 0.0941 	 0.9794 	 
0.0729 	 0.1583 	 0.0891 	 0.9807 	 
0.0717 	 0.1557 	 0.0841 	 0.9816 	 
0.0678 	 0.1510 	 0.0787 	 0.9831 	 
0.0659 	 0.1479 	 0.0735 	 0.9841 	 
0.0639 	 0.1449 	 0.0695 	 0.9849 	 
0.0612 	 0.1427 	 0.0639 	 0.9858 	 
0.0589 	 0.1390 	 0.0582 	 0.9868 	 
0.0560 	 0.1365 	 0.0533 	 0.9876 	 
0.0546 	 0.1366 	 0.0480 	 0.9880 	 
0.0529 	 0.1342 	 0.0435 	 0.9886 	 
0.0523 	 0.1315 	 0.0380 	 0.9892 	 
0.0528 	 0.1295 	 0.0335 	 0.9896 	 
0.0521 	 0.1269 	 0.0285 	 0.9901 	 
0.0521 	 0.1269 	 0.0232 	 0.9903 	 
0.0521 	 0.1257 	 0.0190 	 0.9905 	 
0.0534 	 0.1221 	 0.0134 	 0.9910 	 
0.0541 	 0.1216 	 0.0094 	 0.9911 	 
0.0570 	 0.1207 	 0.0041 	 0.9910 	 
0.0571 	 0.1189 	 0.0006 	 0.9913 	 
0.0595 	 0.1199 	 -0.0031 	 0.9910 	 
0.0615 	 0.1194 	 -0.0075 	 0.9909 	 
0.0641 	 0.1178 	 -0.0122 	 0.9909 	 
0.0650 	 0.1168 	 -0.0150 	 0.9909 	 
0.0665 	 0.1147 	 -0.0189 	 0.9910 	 
0.0686 	 0.1131 	 -0.0216 	 0.9910 	 
0.0714 	 0.1124 	 -0.0231 	 0.9908 	 
0.0749 	 0.1084 	 -0.0245 	 0.9910 	 
0.0762 	 0.1109 	 -0.0266 	 0.9905 	 
0.0761 	 0.1209 	 -0.0276 	 0.9894 	 
0.0747 	 0.1328 	 -0.0275 	 0.9879 	 
0.0729 	 0.1360 	 -0.0282 	 0.9876 	 
0.0704 	 0.1333 	 -0.0286 	 0.9882 	 
0.0688 	 0.1286 	 -0.0284 	 0.9889 	 
0.0665 	 0.1197 	 -0.0298 	 0.9901 	 
0.0650 	 0.1134 	 -0.0298 	 0.9910 	 
0.0625 	 0.1109 	 -0.0298 	 0.9914 	 
0.0605 	 0.1110 	 -0.0304 	 0.9915 	 
0.0581 	 0.1118 	 -0.0309 	 0.9916 	 
0.0573 	 0.1124 	 -0.0297 	 0.9916 	 
0.0568 	 0.1136 	 -0.0276 	 0.9915 	 
0.0561 	 0.1130 	 -0.0270 	 0.9916 	 
0.0537 	 0.1158 	 -0.0270 	 0.9914 	 
0.0523 	 0.1183 	 -0.0265 	 0.9912 	 
0.0513 	 0.1207 	 -0.0249 	 0.9910 	 
0.0492 	 0.1236 	 -0.0236 	 0.9908 	 
0.0476 	 0.1265 	 -0.0224 	 0.9906 	 
0.0467 	 0.1286 	 -0.0205 	 0.9904 	 
0.0449 	 0.1304 	 -0.0187 	 0.9903 	 
0.0426 	 0.1328 	 -0.0172 	 0.9901 	 
0.0406 	 0.1362 	 -0.0159 	 0.9897 	 
0.0378 	 0.1404 	 -0.0147 	 0.9893 	 
0.0367 	 0.1436 	 -0.0140 	 0.9889 	 
0.0351 	 0.1477 	 -0.0129 	 0.9883 	 
0.0335 	 0.1484 	 -0.0125 	 0.9883 	 
0.0318 	 0.1483 	 -0.0115 	 0.9884 	 
0.0303 	 0.1486 	 -0.0108 	 0.9884 	 
0.0287 	 0.1495 	 -0.0100 	 0.9883 	 
0.0264 	 0.1511 	 -0.0092 	 0.9881 	 
0.0246 	 0.1519 	 -0.0083 	 0.9881 	 
0.0227 	 0.1529 	 -0.0072 	 0.9880 	 
0.0208 	 0.1538 	 -0.0064 	 0.9879 	 
0.0194 	 0.1545 	 -0.0057 	 0.9878 	 
0.0180 	 0.1553 	 -0.0050 	 0.9877 	 
0.0167 	 0.1555 	 -0.0045 	 0.9877 	 
0.0145 	 0.1564 	 -0.0039 	 0.9876 	 
0.0128 	 0.1571 	 -0.0036 	 0.9875 	 
0.0112 	 0.1580 	 -0.0030 	 0.9874 	 
0.0102 	 0.1585 	 -0.0026 	 0.9873 	 
0.0095 	 0.1579 	 -0.0023 	 0.9874 	 
0.0094 	 0.1591 	 -0.0013 	 0.9872 	 
0.0088 	 0.1590 	 -0.0010 	 0.9872 	 
0.0090 	 0.1590 	 -0.0006 	 0.9872 	 
0.0085 	 0.1592 	 -0.0005 	 0.9872 	 
0.0083 	 0.1590 	 -0.0006 	 0.9872 	 
0.0081 	 0.1595 	 -0.0008 	 0.9872 	 
0.0081 	 0.1593 	 -0.0012 	 0.9872 	 
0.0081 	 0.1592 	 -0.0018 	 0.9872 	 
0.0079 	 0.1592 	 -0.0022 	 0.9872 	 
0.0084 	 0.1589 	 -0.0024 	 0.9873 	 
0.0075 	 0.1591 	 -0.0026 	 0.9872 	 
0.0078 	 0.1584 	 -0.0020 	 0.9873 	 
0.0071 	 0.1583 	 -0.0018 	 0.9874 	 
0.0073 	 0.1582 	 -0.0011 	 0.9874 	 
0.0071 	 0.1578 	 -0.0006 	 0.9875 	 
0.0069 	 0.1573 	 -0.0006 	 0.9875 	 
0.0068 	 0.1573 	 -0.0005 	 0.9875 	 
0.0064 	 0.1574 	 -0.0003 	 0.9875 	 
0.0061 	 0.1576 	 -0.0002 	 0.9875 	 
0.0059 	 0.1578 	 -0.0003 	 0.9875 	 
0.0051 	 0.1580 	 -0.0005 	 0.9874 	 
0.0051 	 0.1577 	 -0.0006 	 0.9875 	 
0.0041 	 0.1582 	 -0.0011 	 0.9874 	 
0.0036 	 0.1583 	 -0.0013 	 0.9874 	 
0.0032 	 0.1586 	 -0.0015 	 0.9873 	 
0.0028 	 0.1585 	 -0.0015 	 0.9874 	 
0.0024 	 0.1588 	 -0.0013 	 0.9873 	 
0.0021 	 0.1587 	 -0.0010 	 0.9873 	 
0.0017 	 0.1590 	 -0.0005 	 0.9873 	 
0.0009 	 0.1593 	 -0.0002 	 0.9872 	 
0.0001 	 0.1594 	 0.0004 	 0.9872 	 
-0.0000 	 0.1596 	 0.0008 	 0.9872 	 
-0.0004 	 0.1601 	 0.0014 	 0.9871 	 
-0.0006 	 0.1602 	 0.0022 	 0.9871 	 
-0.0001 	 0.1601 	 0.0030 	 0.9871 	 
-0.0002 	 0.1602 	 0.0039 	 0.9871 	 
-0.0002 	 0.1600 	 0.0048 	 0.9871 	 
-0.0005 	 0.1603 	 0.0059 	 0.9870 	 
-0.0005 	 0.1606 	 0.0070 	 0.9870 	 
-0.0009 	 0.1605 	 0.0080 	 0.9870 	 
-0.0014 	 0.1611 	 0.0091 	 0.9869 	 
-0.0014 	 0.1619 	 0.0103 	 0.9867 	 
-0.0017 	 0.1614 	 0.0111 	 0.9868 	 
-0.0019 	 0.1620 	 0.0121 	 0.9867 	 
-0.0022 	 0.1618 	 0.0125 	 0.9867 	 
-0.0022 	 0.1622 	 0.0133 	 0.9867 	 
-0.0019 	 0.1613 	 0.0132 	 0.9868 	 
-0.0021 	 0.1611 	 0.0134 	 0.9868 	 
-0.0021 	 0.1614 	 0.0135 	 0.9868 	 
-0.0020 	 0.1611 	 0.0134 	 0.9868 	 
-0.0020 	 0.1611 	 0.0134 	 0.9868 	 
-0.0018 	 0.1607 	 0.0135 	 0.9869 	 
-0.0022 	 0.1610 	 0.0137 	 0.9869 	 
-0.0022 	 0.1611 	 0.0136 	 0.9868 	 
-0.0025 	 0.1613 	 0.0136 	 0.9868 	 
-0.0025 	 0.1613 	 0.0136 	 0.9868 	 
-0.0024 	 0.1612 	 0.0136 	 0.9868 	 
-0.0031 	 0.1615 	 0.0138 	 0.9868 	 
-0.0026 	 0.1607 	 0.0133 	 0.9869 	 
-0.0028 	 0.1605 	 0.0132 	 0.9869 	 
-0.0029 	 0.1607 	 0.0131 	 0.9869 	 
-0.0026 	 0.1606 	 0.0132 	 0.9869 	 
-0.0023 	 0.1623 	 0.0137 	 0.9866 	 
-0.0023 	 0.1612 	 0.0136 	 0.9868 	 
-0.0030 	 0.1611 	 0.0134 	 0.9868 	 
-0.0029 	 0.1613 	 0.0135 	 0.9868 	 
-0.0027 	 0.1611 	 0.0135 	 0.9868 	 
-0.0031 	 0.1616 	 0.0135 	 0.9868 	 
-0.0030 	 0.1611 	 0.0134 	 0.9868 	 
-0.0030 	 0.1609 	 0.0131 	 0.9869 	 
-0.0028 	 0.1612 	 0.0134 	 0.9868 	 
-0.0028 	 0.1611 	 0.0134 	 0.9868 	 
-0.0024 	 0.1611 	 0.0135 	 0.9868 	 
-0.0024 	 0.1611 	 0.0136 	 0.9868 	 
-0.0027 	 0.1612 	 0.0134 	 0.9868 	 
-0.0030 	 0.1612 	 0.0134 	 0.9868 	 
-0.0029 	 0.1612 	 0.0135 	 0.9868 	 
-0.0028 	 0.1612 	 0.0134 	 0.9868 	 
-0.0026 	 0.1613 	 0.0136 	 0.9868 	 
-0.0026 	 0.1613 	 0.0137 	 0.9868 	 
-0.0023 	 0.1606 	 0.0137 	 0.9869 	 
-0.0026 	 0.1611 	 0.0135 	 0.9868 	 
-0.0025 	 0.1611 	 0.0136 	 0.9868 	 
-0.0022 	 0.1611 	 0.0139 	 0.9868 	 
-0.0023 	 0.1613 	 0.0136 	 0.9868 	 
-0.0017 	 0.1605 	 0.0143 	 0.9869 	 
-0.0023 	 0.1607 	 0.0137 	 0.9869 	 
-0.0023 	 0.1611 	 0.0136 	 0.9868 	 
-0.0004 	 0.1608 	 0.0145 	 0.9869 	 
0.0155 	 0.1545 	 0.0184 	 0.9877 	 
0.0324 	 0.1484 	 0.0222 	 0.9881 	 
0.0500 	 0.1454 	 0.0258 	 0.9878 	 
0.0667 	 0.1390 	 0.0290 	 0.9876 	 
0.0806 	 0.1368 	 0.0326 	 0.9868 	 
0.0928 	 0.1355 	 0.0369 	 0.9857 	 
0.1032 	 0.1358 	 0.0406 	 0.9845 	 
0.1129 	 0.1347 	 0.0447 	 0.9834 	 
0.1206 	 0.1343 	 0.0482 	 0.9824 	 
0.1267 	 0.1363 	 0.0504 	 0.9812 	 
0.1335 	 0.1337 	 0.0547 	 0.9805 	 
0.1392 	 0.1286 	 0.0570 	 0.9802 	 
0.1450 	 0.1262 	 0.0617 	 0.9794 	 
0.1470 	 0.1260 	 0.0651 	 0.9789 	 
0.1484 	 0.1247 	 0.0676 	 0.9787 	 
0.1500 	 0.1261 	 0.0717 	 0.9780 	 
0.1475 	 0.1331 	 0.0760 	 0.9771 	 
0.1456 	 0.1390 	 0.0808 	 0.9762 	 
0.1412 	 0.1481 	 0.0843 	 0.9752 	 
0.1354 	 0.1594 	 0.0874 	 0.9740 	 
0.1278 	 0.1725 	 0.0925 	 0.9723 	 
0.1202 	 0.1874 	 0.0958 	 0.9702 	 
0.1119 	 0.2028 	 0.1003 	 0.9676 	 
0.1035 	 0.2149 	 0.1044 	 0.9655 	 
0.0953 	 0.2314 	 0.1077 	 0.9622 	 
0.0875 	 0.2386 	 0.1117 	 0.9607 	 
0.0816 	 0.2224 	 0.1098 	 0.9653 	 
0.0753 	 0.2067 	 0.1131 	 0.9689 	 
0.0606 	 0.2039 	 0.1139 	 0.9704 	 
0.0422 	 0.2102 	 0.1133 	 0.9702 	 
0.0232 	 0.2137 	 0.1138 	 0.9700 	 
0.0064 	 0.2234 	 0.1131 	 0.9681 	 
-0.0131 	 0.2500 	 0.1122 	 0.9616 	 
-0.0277 	 0.2735 	 0.1106 	 0.9551 	 
-0.0459 	 0.3004 	 0.1089 	 0.9465 	 
-0.0622 	 0.3239 	 0.1053 	 0.9382 	 
-0.0710 	 0.3435 	 0.1027 	 0.9308 	 
-0.0734 	 0.3552 	 0.1044 	 0.9260 	 
-0.0752 	 0.3592 	 0.1043 	 0.9244 	 
-0.0758 	 0.3647 	 0.1051 	 0.9220 	 
-0.0778 	 0.3662 	 0.1066 	 0.9211 	 
-0.0790 	 0.3649 	 0.1073 	 0.9214 	 
-0.0795 	 0.3617 	 0.1076 	 0.9227 	 
-0.0751 	 0.3537 	 0.1089 	 0.9259 	 
-0.0708 	 0.3437 	 0.1105 	 0.9298 	 
-0.0654 	 0.3311 	 0.1114 	 0.9347 	 
-0.0595 	 0.3162 	 0.1122 	 0.9402 	 
-0.0488 	 0.2974 	 0.1137 	 0.9467 	 
-0.0396 	 0.2820 	 0.1157 	 0.9516 	 
-0.0284 	 0.2734 	 0.1171 	 0.9543 	 
-0.0161 	 0.2622 	 0.1186 	 0.9576 	 
-0.0048 	 0.2499 	 0.1193 	 0.9609 	 
0.0076 	 0.2347 	 0.1200 	 0.9646 	 
0.0196 	 0.2244 	 0.1209 	 0.9668 	 
0.0307 	 0.2132 	 0.1200 	 0.9691 	 
0.0369 	 0.2088 	 0.1198 	 0.9699 	 
0.0420 	 0.2058 	 0.1196 	 0.9703 	 
0.0498 	 0.2014 	 0.1196 	 0.9709 	 
0.0524 	 0.2012 	 0.1191 	 0.9709 	 
0.0549 	 0.1992 	 0.1181 	 0.9713 	 
0.0564 	 0.1990 	 0.1169 	 0.9714 	 
0.0572 	 0.1982 	 0.1164 	 0.9715 	 
0.0564 	 0.1985 	 0.1154 	 0.9717 	 
0.0546 	 0.1990 	 0.1146 	 0.9717 	 
0.0516 	 0.2008 	 0.1130 	 0.9717 	 
0.0473 	 0.2025 	 0.1121 	 0.9717 	 
0.0425 	 0.2055 	 0.1114 	 0.9714 	 
0.0361 	 0.2093 	 0.1102 	 0.9709 	 
0.0285 	 0.2154 	 0.1091 	 0.9700 	 
0.0218 	 0.2235 	 0.1081 	 0.9684 	 
0.0153 	 0.2303 	 0.1075 	 0.9670 	 
0.0101 	 0.2353 	 0.1062 	 0.9660 	 
0.0041 	 0.2416 	 0.1049 	 0.9647 	 
-0.0011 	 0.2466 	 0.1041 	 0.9635 	 
-0.0072 	 0.2525 	 0.1032 	 0.9620 	 
-0.0122 	 0.2583 	 0.1031 	 0.9605 	 
-0.0171 	 0.2636 	 0.1029 	 0.9590 	 
-0.0225 	 0.2685 	 0.1025 	 0.9575 	 
-0.0262 	 0.2731 	 0.1024 	 0.9562 	 
-0.0313 	 0.2794 	 0.1019 	 0.9543 	 
-0.0364 	 0.2845 	 0.1015 	 0.9526 	 
-0.0407 	 0.2885 	 0.1009 	 0.9513 	 
-0.0437 	 0.2924 	 0.1005 	 0.9500 	 
-0.0444 	 0.2925 	 0.1002 	 0.9500 	 
-0.0416 	 0.2890 	 0.1012 	 0.9510 	 
-0.0390 	 0.2865 	 0.1019 	 0.9518 	 
-0.0367 	 0.2843 	 0.1021 	 0.9526 	 
-0.0349 	 0.2823 	 0.1025 	 0.9532 	 
-0.0323 	 0.2797 	 0.1031 	 0.9540 	 
-0.0296 	 0.2769 	 0.1033 	 0.9549 	 
-0.0267 	 0.2742 	 0.1040 	 0.9557 	 
-0.0242 	 0.2709 	 0.1043 	 0.9566 	 
-0.0215 	 0.2680 	 0.1042 	 0.9575 	 
-0.0194 	 0.2658 	 0.1048 	 0.9581 	 
-0.0156 	 0.2609 	 0.1047 	 0.9595 	 
-0.0124 	 0.2582 	 0.1051 	 0.9603 	 
-0.0101 	 0.2552 	 0.1053 	 0.9611 	 
-0.0056 	 0.2505 	 0.1053 	 0.9624 	 
-0.0014 	 0.2461 	 0.1055 	 0.9635 	 
0.0018 	 0.2430 	 0.1060 	 0.9642 	 
0.0053 	 0.2381 	 0.1060 	 0.9654 	 
0.0094 	 0.2332 	 0.1061 	 0.9666 	 
0.0143 	 0.2298 	 0.1071 	 0.9672 	 
0.0202 	 0.2254 	 0.1078 	 0.9681 	 
0.0236 	 0.2208 	 0.1079 	 0.9691 	 
0.0286 	 0.2164 	 0.1079 	 0.9699 	 
0.0352 	 0.2093 	 0.1083 	 0.9712 	 
0.0379 	 0.2072 	 0.1084 	 0.9715 	 
0.0402 	 0.2065 	 0.1085 	 0.9716 	 
0.0412 	 0.2060 	 0.1087 	 0.9716 	 
0.0412 	 0.2062 	 0.1088 	 0.9716 	 
0.0399 	 0.2070 	 0.1086 	 0.9715 	 
0.0379 	 0.2076 	 0.1089 	 0.9714 	 
0.0343 	 0.2099 	 0.1082 	 0.9711 	 
0.0306 	 0.2141 	 0.1074 	 0.9704 	 
0.0276 	 0.2177 	 0.1074 	 0.9697 	 
0.0250 	 0.2205 	 0.1073 	 0.9691 	 
0.0234 	 0.2218 	 0.1071 	 0.9689 	 
0.0213 	 0.2242 	 0.1075 	 0.9684 	 
0.0194 	 0.2260 	 0.1073 	 0.9680 	 
0.0177 	 0.2278 	 0.1072 	 0.9676 	 
0.0162 	 0.2290 	 0.1074 	 0.9673 	 
0.0140 	 0.2307 	 0.1072 	 0.9670 	 
0.0130 	 0.2312 	 0.1074 	 0.9669 	 
0.0123 	 0.2322 	 0.1075 	 0.9666 	 
0.0127 	 0.2325 	 0.1070 	 0.9666 	 
0.0117 	 0.2332 	 0.1071 	 0.9664 	 
0.0114 	 0.2334 	 0.1071 	 0.9664 	 
0.0116 	 0.2333 	 0.1071 	 0.9664 	 
0.0117 	 0.2325 	 0.1070 	 0.9666 	 
0.0125 	 0.2317 	 0.1071 	 0.9668 	 
0.0128 	 0.2316 	 0.1076 	 0.9668 	 
0.0142 	 0.2311 	 0.1075 	 0.9669 	 
0.0157 	 0.2296 	 0.1077 	 0.9672 	 
0.0170 	 0.2283 	 0.1076 	 0.9675 	 
0.0187 	 0.2266 	 0.1077 	 0.9678 	 
0.0202 	 0.2247 	 0.1077 	 0.9682 	 
0.0221 	 0.2226 	 0.1080 	 0.9687 	 
0.0241 	 0.2207 	 0.1079 	 0.9690 	 
0.0263 	 0.2189 	 0.1079 	 0.9694 	 
0.0293 	 0.2163 	 0.1083 	 0.9699 	 
0.0331 	 0.2119 	 0.1086 	 0.9707 	 
0.0356 	 0.2090 	 0.1091 	 0.9712 	 
0.0366 	 0.2089 	 0.1092 	 0.9711 	 
0.0374 	 0.2088 	 0.1091 	 0.9711 	 
0.0364 	 0.2086 	 0.1087 	 0.9712 	 
0.0350 	 0.2104 	 0.1087 	 0.9709 	 
0.0334 	 0.2110 	 0.1083 	 0.9709 	 
0.0318 	 0.2133 	 0.1082 	 0.9704 	 
0.0304 	 0.2147 	 0.1081 	 0.9702 	 
0.0291 	 0.2163 	 0.1080 	 0.9699 	 
0.0285 	 0.2173 	 0.1083 	 0.9697 	 
0.0272 	 0.2181 	 0.1081 	 0.9695 	 
0.0267 	 0.2187 	 0.1081 	 0.9694 	 
0.0266 	 0.2190 	 0.1083 	 0.9693 	 
0.0269 	 0.2188 	 0.1083 	 0.9694 	 
0.0272 	 0.2185 	 0.1083 	 0.9694 	 
0.0280 	 0.2176 	 0.1082 	 0.9696 	 
0.0290 	 0.2164 	 0.1083 	 0.9698 	 
0.0301 	 0.2152 	 0.1085 	 0.9701 	 
0.0315 	 0.2131 	 0.1086 	 0.9705 	 
0.0333 	 0.2113 	 0.1088 	 0.9708 	 
0.0345 	 0.2097 	 0.1088 	 0.9711 	 
0.0360 	 0.2094 	 0.1093 	 0.9710 	 
