Tracker Experiment Results 03-Nov-2014
LEFT_SHANK
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
 t	 x	 y	 z	 x	 y	 z	 w	 x	 y	 z	
19.96	4239.9627	30.9988	275.4567	0.6001 	 -0.3294 	 0.6137 	 0.3934 	1.4993 	 0.4977 	 1.5370 	 
19.97	4242.2039	29.6876	275.6342	0.6022 	 -0.3283 	 0.6107 	 0.3958 	1.5034 	 0.4957 	 1.5270 	 
19.98	4244.3483	28.6672	276.1234	0.6056 	 -0.3286 	 0.6084 	 0.3939 	1.5132 	 0.4985 	 1.5209 	 
19.99	4246.9443	27.6897	276.6989	0.6095 	 -0.3285 	 0.6064 	 0.3910 	1.5238 	 0.5033 	 1.5150 	 
20	4249.6155	26.5985	277.2351	0.6114 	 -0.3288 	 0.6031 	 0.3929 	1.5296 	 0.4996 	 1.5065 	 
20.01	4252.2215	25.6487	277.6165	0.6149 	 -0.3260 	 0.6005 	 0.3937 	1.5351 	 0.5027 	 1.4952 	 
20.02	4254.6572	24.1202	278.1691	0.6177 	 -0.3267 	 0.5986 	 0.3917 	1.5440 	 0.5048 	 1.4908 	 
20.03	4257.0845	22.2788	278.7253	0.6161 	 -0.3302 	 0.5954 	 0.3961 	1.5450 	 0.4917 	 1.4880 	 
20.04	4259.9633	20.8328	279.4217	0.6196 	 -0.3245 	 0.5937 	 0.3979 	1.5462 	 0.4977 	 1.4747 	 
20.05	4261.8371	17.6432	280.086	0.6229 	 -0.3233 	 0.5953 	 0.3913 	1.5538 	 0.5105 	 1.4764 	 
20.06	4264.0145	15.1104	280.8932	0.6250 	 -0.3207 	 0.5951 	 0.3903 	1.5558 	 0.5161 	 1.4719 	 
20.07	4265.8901	12.0279	281.5728	0.6297 	 -0.3165 	 0.5954 	 0.3858 	1.5630 	 0.5300 	 1.4655 	 
20.08	4267.6694	7.6382	282.7008	0.6346 	 -0.3060 	 0.5987 	 0.3810 	1.5623 	 0.5548 	 1.4578 	 
20.09	4268.9815	2.9155	283.7693	0.6427 	 -0.2979 	 0.6024 	 0.3678 	1.5752 	 0.5887 	 1.4541 	 
20.1	4270.442	-1.7234	284.6873	0.6486 	 -0.2894 	 0.6060 	 0.3583 	1.5815 	 0.6172 	 1.4504 	 
20.11	4271.9382	-6.9766	285.5433	0.6554 	 -0.2742 	 0.6131 	 0.3455 	1.5827 	 0.6614 	 1.4465 	 
20.12	4273.9833	-11.9073	286.4173	0.6576 	 -0.2684 	 0.6163 	 0.3401 	1.5823 	 0.6789 	 1.4468 	 
20.13	4276.127	-16.6462	287.1822	0.6601 	 -0.2636 	 0.6194 	 0.3334 	1.5844 	 0.6970 	 1.4482 	 
20.14	4278.4773	-21.788	287.973	0.6641 	 -0.2566 	 0.6229 	 0.3241 	1.5892 	 0.7223 	 1.4476 	 
20.15	4280.6073	-27.1389	288.4917	0.6671 	 -0.2513 	 0.6261 	 0.3160 	1.5928 	 0.7431 	 1.4487 	 
20.16	4282.8452	-33.2206	289.3207	0.6743 	 -0.2379 	 0.6335 	 0.2956 	1.6029 	 0.7947 	 1.4504 	 
20.17	4285.1248	-38.805	289.614	0.6830 	 -0.2231 	 0.6375 	 0.2780 	1.6199 	 0.8432 	 1.4386 	 
20.18	4288.0473	-45.7365	290.0865	0.6901 	 -0.2032 	 0.6444 	 0.2594 	1.6272 	 0.9009 	 1.4303 	 
20.19	4291.3545	-52.5107	290.3392	0.6912 	 -0.1944 	 0.6489 	 0.2517 	1.6225 	 0.9261 	 1.4336 	 
20.2	4294.8624	-59.5661	290.5613	0.6942 	 -0.1792 	 0.6563 	 0.2349 	1.6208 	 0.9738 	 1.4383 	 
20.21	4297.7777	-66.7527	290.704	0.6991 	 -0.1585 	 0.6597 	 0.2257 	1.6235 	 1.0176 	 1.4194 	 
20.22	4301.9174	-73.8487	290.9786	0.7001 	 -0.1517 	 0.6644 	 0.2132 	1.6231 	 1.0464 	 1.4284 	 
20.23	4304.8925	-80.8359	290.9076	0.7026 	 -0.1382 	 0.6695 	 0.1977 	1.6258 	 1.0889 	 1.4291 	 
20.24	4309.8893	-87.4551	291.1261	0.7014 	 -0.1325 	 0.6745 	 0.1886 	1.6137 	 1.1111 	 1.4463 	 
20.25	4314.7799	-92.4748	290.5626	0.7034 	 -0.1203 	 0.6780 	 0.1765 	1.6155 	 1.1462 	 1.4448 	 
20.26	4319.8936	-97.7193	290.721	0.7022 	 -0.1095 	 0.6838 	 0.1656 	1.5971 	 1.1783 	 1.4636 	 
20.27	4324.8939	-102.5041	290.5488	0.7051 	 -0.0996 	 0.6854 	 0.1517 	1.6115 	 1.2123 	 1.4551 	 
20.28	4329.6481	-106.6782	290.6999	0.7047 	 -0.0893 	 0.6891 	 0.1433 	1.5991 	 1.2396 	 1.4650 	 
20.29	4334.7563	-110.9248	290.8739	0.7082 	 -0.0736 	 0.6909 	 0.1254 	1.6207 	 1.2873 	 1.4469 	 
20.3	4339.275	-113.9011	290.8213	0.7090 	 -0.0659 	 0.6927 	 0.1146 	1.6263 	 1.3138 	 1.4458 	 
20.31	4343.8474	-116.5606	290.8757	0.7087 	 -0.0581 	 0.6946 	 0.1090 	1.6184 	 1.3331 	 1.4506 	 
20.32	4348.0921	-118.465	291.3512	0.7102 	 -0.0534 	 0.6940 	 0.1052 	1.6360 	 1.3448 	 1.4318 	 
20.33	4351.9573	-120.2493	291.7483	0.7097 	 -0.0472 	 0.6958 	 0.0995 	1.6282 	 1.3621 	 1.4389 	 
20.34	4355.396	-121.5662	292.3212	0.7129 	 -0.0359 	 0.6945 	 0.0900 	1.6775 	 1.3905 	 1.3873 	 
20.35	4359.2683	-121.9947	293.0001	0.7153 	 -0.0285 	 0.6929 	 0.0858 	1.7239 	 1.4059 	 1.3363 	 
20.36	4362.2189	-122.3097	294.0249	0.7157 	 -0.0271 	 0.6934 	 0.0788 	1.7422 	 1.4176 	 1.3261 	 
20.37	4364.3054	-122.0967	295.0046	0.7180 	 -0.0218 	 0.6914 	 0.0771 	1.7939 	 1.4259 	 1.2693 	 
20.38	4366.6247	-121.5461	296.0545	0.7206 	 -0.0153 	 0.6893 	 0.0731 	1.8706 	 1.4381 	 1.1890 	 
20.39	4368.4602	-120.7489	297.3941	0.7205 	 -0.0124 	 0.6895 	 0.0720 	1.8804 	 1.4435 	 1.1768 	 
20.4	4369.8563	-119.8913	298.8672	0.7209 	 -0.0126 	 0.6892 	 0.0721 	1.8865 	 1.4428 	 1.1709 	 
20.41	4370.912	-118.6103	300.2394	0.7235 	 -0.0101 	 0.6863 	 0.0738 	1.9427 	 1.4411 	 1.1086 	 
20.42	4371.5879	-117.3295	301.9452	0.7252 	 -0.0052 	 0.6844 	 0.0749 	1.9921 	 1.4436 	 1.0506 	 
20.43	4372.0501	-115.2714	303.3881	0.7256 	 -0.0083 	 0.6834 	 0.0806 	1.9624 	 1.4315 	 1.0767 	 
20.44	4372.6623	-113.0257	305.1026	0.7271 	 -0.0111 	 0.6810 	 0.0862 	1.9600 	 1.4184 	 1.0750 	 
20.45	4372.567	-110.9118	306.8506	0.7286 	 -0.0142 	 0.6790 	 0.0889 	1.9661 	 1.4088 	 1.0694 	 
20.46	4372.5228	-109.1903	308.6549	0.7294 	 -0.0131 	 0.6780 	 0.0905 	1.9766 	 1.4071 	 1.0550 	 
20.47	4372.4329	-106.6707	310.4455	0.7312 	 -0.0125 	 0.6755 	 0.0944 	1.9933 	 1.4000 	 1.0319 	 
20.48	4372.2878	-104.2972	312.2843	0.7334 	 -0.0143 	 0.6722 	 0.1004 	1.9999 	 1.3866 	 1.0192 	 
20.49	4371.4695	-101.8448	314.3347	0.7321 	 -0.0259 	 0.6716 	 0.1113 	1.9252 	 1.3583 	 1.0950 	 
20.5	4371.133	-99.4306	316.0623	0.7335 	 -0.0268 	 0.6695 	 0.1145 	1.9336 	 1.3509 	 1.0831 	 
20.51	4370.6868	-97.1223	317.9508	0.7356 	 -0.0298 	 0.6661 	 0.1197 	1.9416 	 1.3371 	 1.0718 	 
20.52	4370.4145	-94.7085	319.9066	0.7376 	 -0.0322 	 0.6627 	 0.1252 	1.9488 	 1.3236 	 1.0600 	 
20.53	4370.1807	-92.2389	321.9061	0.7382 	 -0.0358 	 0.6610 	 0.1298 	1.9397 	 1.3116 	 1.0676 	 
20.54	4369.9614	-89.5285	323.602	0.7396 	 -0.0382 	 0.6583 	 0.1346 	1.9415 	 1.2999 	 1.0623 	 
20.55	4370.0776	-86.7705	325.4158	0.7419 	 -0.0404 	 0.6549 	 0.1379 	1.9551 	 1.2893 	 1.0471 	 
20.56	4369.9367	-83.9228	326.8966	0.7426 	 -0.0444 	 0.6528 	 0.1430 	1.9471 	 1.2758 	 1.0535 	 
20.57	4370.3397	-80.7214	328.3476	0.7419 	 -0.0524 	 0.6512 	 0.1511 	1.9195 	 1.2544 	 1.0807 	 
20.58	4370.8227	-77.6003	329.8163	0.7431 	 -0.0544 	 0.6483 	 0.1567 	1.9196 	 1.2422 	 1.0752 	 
20.59	4371.5031	-73.8934	330.8751	0.7417 	 -0.0624 	 0.6470 	 0.1652 	1.8912 	 1.2204 	 1.1026 	 
20.6	4372.4509	-69.4481	331.9524	0.7412 	 -0.0702 	 0.6442 	 0.1751 	1.8717 	 1.1955 	 1.1186 	 
20.61	4373.5561	-65.2024	333.1049	0.7401 	 -0.0792 	 0.6414 	 0.1861 	1.8498 	 1.1677 	 1.1373 	 
20.62	4375.3708	-61.106	333.9299	0.7381 	 -0.0837 	 0.6397 	 0.1973 	1.8254 	 1.1465 	 1.1517 	 
20.63	4377.3588	-55.7406	334.4752	0.7365 	 -0.0972 	 0.6355 	 0.2104 	1.8058 	 1.1088 	 1.1711 	 
20.64	4379.6827	-50.0646	334.9131	0.7283 	 -0.1261 	 0.6301 	 0.2381 	1.7518 	 1.0307 	 1.2252 	 
20.65	4383.6765	-43.4594	335.3027	0.7292 	 -0.1303 	 0.6233 	 0.2505 	1.7534 	 1.0043 	 1.2110 	 
20.66	4386.5599	-38.541	335.7935	0.7234 	 -0.1498 	 0.6198 	 0.2648 	1.7303 	 0.9568 	 1.2405 	 
20.67	4390.1378	-32.7609	335.9295	0.7197 	 -0.1633 	 0.6143 	 0.2795 	1.7175 	 0.9155 	 1.2502 	 
20.68	4394.6031	-26.62	336.0963	0.7156 	 -0.1755 	 0.6078 	 0.2962 	1.7046 	 0.8724 	 1.2551 	 
20.69	4399.5091	-22.2007	336.3826	0.7028 	 -0.1988 	 0.6053 	 0.3166 	1.6680 	 0.8108 	 1.2942 	 
20.7	4405.192	-16.2172	336.4302	0.6950 	 -0.2165 	 0.6030 	 0.3263 	1.6542 	 0.7711 	 1.3186 	 
20.71	4410.4344	-11.2149	336.4517	0.6897 	 -0.2301 	 0.5972 	 0.3387 	1.6478 	 0.7315 	 1.3255 	 
20.72	4416.1791	-5.5703	336.319	0.6833 	 -0.2417 	 0.5916 	 0.3531 	1.6366 	 0.6916 	 1.3307 	 
20.73	4421.8256	-0.93933	336.1578	0.6758 	 -0.2547 	 0.5867 	 0.3662 	1.6252 	 0.6516 	 1.3402 	 
20.74	4428.1122	4.2362	336.1622	0.6706 	 -0.2683 	 0.5821 	 0.3736 	1.6240 	 0.6190 	 1.3498 	 
20.75	4434.324	8.9584	335.7562	0.6641 	 -0.2794 	 0.5785 	 0.3824 	1.6168 	 0.5881 	 1.3594 	 
20.76	4440.5974	13.3962	335.4731	0.6594 	 -0.2895 	 0.5751 	 0.3881 	1.6150 	 0.5631 	 1.3672 	 
20.77	4447.3295	18.3001	335.1178	0.6526 	 -0.2982 	 0.5736 	 0.3951 	1.6053 	 0.5387 	 1.3785 	 
20.78	4453.4812	22.097	334.5261	0.6489 	 -0.3042 	 0.5743 	 0.3957 	1.6023 	 0.5288 	 1.3898 	 
20.79	4460.0799	25.3292	333.9939	0.6474 	 -0.3048 	 0.5758 	 0.3956 	1.5985 	 0.5286 	 1.3949 	 
20.8	4466.4306	28.597	333.236	0.6476 	 -0.3035 	 0.5788 	 0.3918 	1.5975 	 0.5373 	 1.4003 	 
20.81	4472.49	30.6623	332.5877	0.6468 	 -0.3050 	 0.5845 	 0.3833 	1.5975 	 0.5497 	 1.4170 	 
20.82	4478.8611	32.9749	332.2487	0.6485 	 -0.3054 	 0.5872 	 0.3760 	1.6034 	 0.5610 	 1.4240 	 
20.83	4485.2722	34.8848	331.5958	0.6491 	 -0.3018 	 0.5924 	 0.3696 	1.6004 	 0.5777 	 1.4320 	 
20.84	4491.7275	37.2277	331.0366	0.6512 	 -0.2983 	 0.5969 	 0.3615 	1.6025 	 0.5965 	 1.4380 	 
20.85	4498.5882	39.3615	330.4111	0.6535 	 -0.2946 	 0.6016 	 0.3525 	1.6047 	 0.6169 	 1.4447 	 
20.86	4505.4256	41.23	329.7395	0.6539 	 -0.2945 	 0.6057 	 0.3448 	1.6062 	 0.6298 	 1.4556 	 
20.87	4512.5564	43.2334	329.0673	0.6538 	 -0.2931 	 0.6106 	 0.3374 	1.6042 	 0.6442 	 1.4674 	 
20.88	4519.8397	45.0745	328.3099	0.6549 	 -0.2918 	 0.6138 	 0.3304 	1.6064 	 0.6577 	 1.4744 	 
20.89	4527.2195	46.876	327.5924	0.6550 	 -0.2899 	 0.6184 	 0.3233 	1.6042 	 0.6722 	 1.4849 	 
20.9	4535.1516	48.7266	326.8883	0.6551 	 -0.2872 	 0.6216 	 0.3193 	1.6009 	 0.6830 	 1.4904 	 
20.91	4543.0514	50.1429	326.1733	0.6527 	 -0.2904 	 0.6254 	 0.3138 	1.5977 	 0.6870 	 1.5073 	 
20.92	4550.962	52.4865	325.3899	0.6574 	 -0.2852 	 0.6294 	 0.3005 	1.6066 	 0.7156 	 1.5112 	 
20.93	4559.2169	54.3093	324.6944	0.6570 	 -0.2837 	 0.6341 	 0.2928 	1.6034 	 0.7303 	 1.5241 	 
20.94	4567.4154	56.2815	324.0327	0.6564 	 -0.2864 	 0.6345 	 0.2909 	1.6053 	 0.7291 	 1.5294 	 
20.95	4576.2045	58.6263	323.3783	0.6554 	 -0.2880 	 0.6383 	 0.2829 	1.6046 	 0.7393 	 1.5449 	 
20.96	4584.8183	60.678	322.7317	0.6544 	 -0.2887 	 0.6398 	 0.2811 	1.6023 	 0.7412 	 1.5510 	 
20.97	4593.5063	62.7246	322.1301	0.6531 	 -0.2919 	 0.6403 	 0.2799 	1.6026 	 0.7382 	 1.5576 	 
20.98	4602.7014	65.3718	321.5033	0.6488 	 -0.2969 	 0.6413 	 0.2822 	1.5951 	 0.7270 	 1.5692 	 
20.99	4612.3634	68.1944	321.1222	0.6479 	 -0.2989 	 0.6423 	 0.2797 	1.5954 	 0.7278 	 1.5760 	 
21	4621.6381	71.4236	321.2033	0.6436 	 -0.3005 	 0.6455 	 0.2806 	1.5829 	 0.7239 	 1.5896 	 
21.01	4631.0247	74.2488	320.5273	0.6379 	 -0.3091 	 0.6442 	 0.2873 	1.5772 	 0.7001 	 1.5984 	 
21.02	4640.5308	76.8264	320.0996	0.6340 	 -0.3146 	 0.6435 	 0.2915 	1.5733 	 0.6849 	 1.6045 	 
21.03	4650.5552	79.7185	319.6328	0.6296 	 -0.3199 	 0.6446 	 0.2929 	1.5675 	 0.6741 	 1.6164 	 
21.04	4660.6141	81.276	318.9432	0.6314 	 -0.3272 	 0.6410 	 0.2886 	1.5856 	 0.6696 	 1.6167 	 
21.05	4669.7546	83.2695	318.355	0.6335 	 -0.3242 	 0.6392 	 0.2916 	1.5872 	 0.6698 	 1.6056 	 
21.06	4680.8535	86.4656	318.1789	0.6208 	 -0.3401 	 0.6401 	 0.2986 	1.5735 	 0.6331 	 1.6339 	 
21.07	4690.9697	88.9075	317.6587	0.6161 	 -0.3447 	 0.6391 	 0.3051 	1.5669 	 0.6153 	 1.6377 	 
21.08	4701.5742	91.6876	317.432	0.6110 	 -0.3512 	 0.6383 	 0.3096 	1.5628 	 0.5975 	 1.6453 	 
21.09	4712.1142	94.1147	317.2213	0.6055 	 -0.3600 	 0.6359 	 0.3153 	1.5618 	 0.5740 	 1.6518 	 
21.1	4722.4265	95.7818	316.8844	0.6004 	 -0.3680 	 0.6339 	 0.3198 	1.5611 	 0.5536 	 1.6584 	 
21.11	4732.8145	97.5755	316.5769	0.5940 	 -0.3764 	 0.6318 	 0.3262 	1.5581 	 0.5294 	 1.6655 	 
21.12	4743.2506	98.927	316.2012	0.5896 	 -0.3845 	 0.6270 	 0.3338 	1.5605 	 0.5037 	 1.6644 	 
21.13	4754.1943	101.3492	316.4058	0.5852 	 -0.3922 	 0.6269 	 0.3326 	1.5624 	 0.4926 	 1.6773 	 
21.14	4764.5807	102.4585	316.1354	0.5767 	 -0.4019 	 0.6240 	 0.3414 	1.5577 	 0.4616 	 1.6846 	 
21.15	4774.8059	103.7093	315.944	0.5689 	 -0.4084 	 0.6236 	 0.3475 	1.5497 	 0.4398 	 1.6940 	 
21.16	4785.0079	104.4257	315.5504	0.5630 	 -0.4172 	 0.6202 	 0.3528 	1.5510 	 0.4158 	 1.6993 	 
21.17	4795.245	104.916	315.2244	0.5581 	 -0.4250 	 0.6175 	 0.3557 	1.5537 	 0.3973 	 1.7057 	 
21.18	4805.2478	105.4475	314.8765	0.5515 	 -0.4317 	 0.6169 	 0.3591 	1.5504 	 0.3794 	 1.7154 	 
21.19	4815.0589	105.7395	314.3105	0.5465 	 -0.4387 	 0.6160 	 0.3597 	1.5518 	 0.3657 	 1.7255 	 
21.2	4824.6852	105.3516	313.8127	0.5382 	 -0.4480 	 0.6141 	 0.3640 	1.5504 	 0.3415 	 1.7367 	 
21.21	4834.167	105.5066	313.499	0.5346 	 -0.4485 	 0.6166 	 0.3645 	1.5432 	 0.3388 	 1.7441 	 
21.22	4843.3055	104.7583	312.9295	0.5252 	 -0.4571 	 0.6155 	 0.3693 	1.5388 	 0.3140 	 1.7564 	 
21.23	4852.1378	103.6963	312.3334	0.5206 	 -0.4632 	 0.6153 	 0.3686 	1.5405 	 0.3037 	 1.7672 	 
21.24	4860.8632	103.0229	311.8564	0.5213 	 -0.4569 	 0.6235 	 0.3616 	1.5297 	 0.3252 	 1.7780 	 
21.25	4869.1445	102.0398	311.1808	0.5124 	 -0.4605 	 0.6273 	 0.3633 	1.5173 	 0.3133 	 1.7945 	 
21.26	4877.1071	99.9701	310.2434	0.5128 	 -0.4625 	 0.6284 	 0.3582 	1.5220 	 0.3185 	 1.8019 	 
21.27	4884.984	98.8748	309.5825	0.5121 	 -0.4614 	 0.6329 	 0.3525 	1.5182 	 0.3289 	 1.8129 	 
21.28	4892.591	96.7901	308.9248	0.5087 	 -0.4565 	 0.6417 	 0.3479 	1.5010 	 0.3417 	 1.8288 	 
21.29	4899.8385	94.7829	308.0776	0.5006 	 -0.4624 	 0.6435 	 0.3485 	1.4956 	 0.3277 	 1.8445 	 
21.3	4906.4181	92.7506	307.1581	0.4909 	 -0.4602 	 0.6486 	 0.3559 	1.4712 	 0.3144 	 1.8529 	 
21.31	4913.6559	89.9665	306.109	0.5004 	 -0.4520 	 0.6584 	 0.3344 	1.4737 	 0.3646 	 1.8703 	 
21.32	4920.0789	86.7374	305.1049	0.4955 	 -0.4552 	 0.6607 	 0.3327 	1.4697 	 0.3596 	 1.8829 	 
21.33	4926.4382	84.4493	304.3507	0.4967 	 -0.4468 	 0.6694 	 0.3249 	1.4547 	 0.3839 	 1.8951 	 
21.34	4932.5189	82.0683	303.4452	0.4958 	 -0.4418 	 0.6761 	 0.3192 	1.4426 	 0.3989 	 1.9076 	 
21.35	4938.3605	78.8729	302.2207	0.4905 	 -0.4434 	 0.6783 	 0.3205 	1.4345 	 0.3911 	 1.9166 	 
21.36	4943.6828	74.9748	300.6927	0.4842 	 -0.4460 	 0.6805 	 0.3217 	1.4269 	 0.3812 	 1.9274 	 
21.37	4948.9675	71.9117	299.6658	0.4865 	 -0.4415 	 0.6866 	 0.3113 	1.4214 	 0.4041 	 1.9412 	 
21.38	4954.1028	67.7309	298.1546	0.4877 	 -0.4279 	 0.6990 	 0.3007 	1.3953 	 0.4384 	 1.9598 	 
21.39	4957.7942	64.9109	297.207	0.4904 	 -0.4293 	 0.6955 	 0.3026 	1.4039 	 0.4360 	 1.9506 	 
21.4	4962.3142	61.1088	295.8153	0.4931 	 -0.4142 	 0.7060 	 0.2946 	1.3784 	 0.4693 	 1.9621 	 
21.41	4966.2807	57.7945	294.5778	0.4931 	 -0.4088 	 0.7109 	 0.2905 	1.3668 	 0.4820 	 1.9706 	 
21.42	4969.852	54.7788	293.4719	0.4957 	 -0.4039 	 0.7140 	 0.2853 	1.3618 	 0.4976 	 1.9751 	 
21.43	4973.2612	51.5902	292.4137	0.4972 	 -0.3988 	 0.7176 	 0.2807 	1.3542 	 0.5118 	 1.9813 	 
21.44	4976.4585	48.1725	291.0598	0.4962 	 -0.3945 	 0.7212 	 0.2792 	1.3429 	 0.5184 	 1.9876 	 
21.45	4979.2775	44.9064	289.6896	0.4961 	 -0.3899 	 0.7244 	 0.2776 	1.3329 	 0.5262 	 1.9921 	 
21.46	4981.0914	42.9567	288.5517	0.5022 	 -0.3771 	 0.7313 	 0.2659 	1.3185 	 0.5634 	 2.0030 	 
21.47	4983.7597	39.3657	287.2825	0.5019 	 -0.3723 	 0.7336 	 0.2671 	1.3081 	 0.5676 	 2.0034 	 
21.48	4985.5091	37.1235	286.0485	0.5046 	 -0.3661 	 0.7354 	 0.2655 	1.3013 	 0.5796 	 2.0022 	 
21.49	4987.4794	34.1584	284.6461	0.5045 	 -0.3635 	 0.7360 	 0.2675 	1.2963 	 0.5803 	 1.9996 	 
21.5	4988.841	32.413	283.3971	0.5047 	 -0.3629 	 0.7355 	 0.2695 	1.2961 	 0.5787 	 1.9959 	 
21.51	4990.6426	28.7392	281.3224	0.4876 	 -0.3842 	 0.7253 	 0.2975 	1.3067 	 0.4992 	 1.9777 	 
21.52	4991.749	26.7481	279.9032	0.4970 	 -0.3731 	 0.7284 	 0.2884 	1.3034 	 0.5339 	 1.9763 	 
21.53	4992.4311	24.6837	278.3809	0.4905 	 -0.3830 	 0.7228 	 0.3005 	1.3112 	 0.4994 	 1.9663 	 
21.54	4992.4642	22.8688	277.5427	0.4932 	 -0.3820 	 0.7207 	 0.3024 	1.3155 	 0.5005 	 1.9571 	 
21.55	4992.5512	21.3159	277.1502	0.4962 	 -0.3829 	 0.7173 	 0.3044 	1.3242 	 0.4992 	 1.9466 	 
21.56	4993.232	20.5348	277.2521	0.4977 	 -0.3844 	 0.7138 	 0.3084 	1.3310 	 0.4931 	 1.9359 	 
21.57	4994.5736	20.1133	277.4421	0.4997 	 -0.3816 	 0.7127 	 0.3110 	1.3305 	 0.4948 	 1.9274 	 
21.58	4996.2129	19.5688	277.2997	0.4969 	 -0.3852 	 0.7108 	 0.3153 	1.3323 	 0.4819 	 1.9249 	 
21.59	4997.6235	18.9944	276.8846	0.4950 	 -0.3897 	 0.7090 	 0.3169 	1.3371 	 0.4723 	 1.9252 	 
21.6	4998.8791	18.4276	276.5632	0.4937 	 -0.3940 	 0.7070 	 0.3181 	1.3429 	 0.4640 	 1.9249 	 
21.61	4999.5561	18.681	276.3465	0.4962 	 -0.3959 	 0.7053 	 0.3155 	1.3517 	 0.4669 	 1.9235 	 
21.62	5000.5556	18.6332	276.2496	0.4988 	 -0.3973 	 0.7032 	 0.3146 	1.3599 	 0.4684 	 1.9191 	 
21.63	5001.8304	18.9225	276.2687	0.4981 	 -0.3977 	 0.7017 	 0.3184 	1.3598 	 0.4620 	 1.9139 	 
21.64	5003.0758	19.0394	276.2672	0.4965 	 -0.3967 	 0.7016 	 0.3222 	1.3550 	 0.4568 	 1.9109 	 
21.65	5004.3422	19.1197	276.3656	0.4993 	 -0.3932 	 0.7011 	 0.3232 	1.3544 	 0.4622 	 1.9036 	 
21.66	5005.3313	19.2893	276.2863	0.4962 	 -0.3949 	 0.6994 	 0.3297 	1.3519 	 0.4485 	 1.8987 	 
21.67	5006.3031	19.8615	276.1297	0.4928 	 -0.4022 	 0.6953 	 0.3345 	1.3593 	 0.4293 	 1.8960 	 
21.68	5007.1363	20.3547	275.9656	0.4975 	 -0.3994 	 0.6960 	 0.3295 	1.3633 	 0.4438 	 1.8953 	 
21.69	5007.9702	20.8647	275.903	0.5020 	 -0.3932 	 0.6978 	 0.3263 	1.3606 	 0.4601 	 1.8923 	 
21.7	5008.6414	21.4394	275.7511	0.5042 	 -0.3882 	 0.6995 	 0.3254 	1.3558 	 0.4698 	 1.8900 	 
21.71	5009.4417	22.3443	275.7123	0.5082 	 -0.3827 	 0.7014 	 0.3215 	1.3537 	 0.4856 	 1.8891 	 
21.72	5010.1784	22.7356	275.4681	0.5099 	 -0.3798 	 0.7019 	 0.3211 	1.3518 	 0.4916 	 1.8866 	 
21.73	5010.8331	22.8783	275.164	0.5118 	 -0.3764 	 0.7025 	 0.3208 	1.3495 	 0.4980 	 1.8835 	 
21.74	5011.4474	22.9432	274.799	0.5133 	 -0.3720 	 0.7043 	 0.3196 	1.3443 	 0.5067 	 1.8833 	 
21.75	5012.1103	23.0366	274.435	0.5159 	 -0.3670 	 0.7064 	 0.3166 	1.3402 	 0.5194 	 1.8838 	 
21.76	5012.9185	22.445	274.01	0.5159 	 -0.3671 	 0.7055 	 0.3185 	1.3409 	 0.5167 	 1.8804 	 
21.77	5013.7547	22.074	273.6152	0.5183 	 -0.3654 	 0.7052 	 0.3172 	1.3430 	 0.5226 	 1.8773 	 
21.78	5014.6466	21.6959	273.1462	0.5208 	 -0.3628 	 0.7053 	 0.3157 	1.3437 	 0.5300 	 1.8748 	 
21.79	5015.838	21.5683	272.8513	0.5230 	 -0.3611 	 0.7037 	 0.3176 	1.3460 	 0.5313 	 1.8664 	 
21.8	5017.1541	21.5425	272.5683	0.5218 	 -0.3594 	 0.7028 	 0.3235 	1.3410 	 0.5247 	 1.8592 	 
21.81	5018.3869	21.7623	272.2684	0.5218 	 -0.3562 	 0.7024 	 0.3278 	1.3358 	 0.5231 	 1.8521 	 
21.82	5019.2511	21.7191	271.9501	0.5232 	 -0.3542 	 0.7025 	 0.3275 	1.3355 	 0.5271 	 1.8496 	 
21.83	5019.8422	21.6179	271.7257	0.5245 	 -0.3526 	 0.7031 	 0.3261 	1.3351 	 0.5323 	 1.8497 	 
21.84	5020.2613	21.5835	271.4903	0.5257 	 -0.3499 	 0.7044 	 0.3242 	1.3326 	 0.5395 	 1.8508 	 
21.85	5020.5059	21.7472	271.2597	0.5271 	 -0.3470 	 0.7057 	 0.3222 	1.3302 	 0.5473 	 1.8516 	 
21.86	5020.6708	21.9929	271.1758	0.5298 	 -0.3446 	 0.7059 	 0.3198 	1.3318 	 0.5557 	 1.8500 	 
21.87	5020.7199	22.389	271.0587	0.5310 	 -0.3431 	 0.7062 	 0.3188 	1.3317 	 0.5600 	 1.8493 	 
21.88	5020.782	22.9269	270.9622	0.5315 	 -0.3426 	 0.7061 	 0.3187 	1.3319 	 0.5612 	 1.8482 	 
21.89	5020.7937	23.3873	270.9299	0.5320 	 -0.3429 	 0.7058 	 0.3180 	1.3337 	 0.5620 	 1.8481 	 
21.9	5020.8192	23.8399	270.9211	0.5329 	 -0.3427 	 0.7058 	 0.3169 	1.3352 	 0.5645 	 1.8480 	 
21.91	5020.8238	24.0847	270.9506	0.5332 	 -0.3428 	 0.7055 	 0.3169 	1.3362 	 0.5647 	 1.8471 	 
21.92	5020.8529	24.1526	271.0141	0.5341 	 -0.3416 	 0.7056 	 0.3165 	1.3361 	 0.5674 	 1.8460 	 
21.93	5020.9454	24.1047	271.0198	0.5344 	 -0.3413 	 0.7055 	 0.3167 	1.3363 	 0.5678 	 1.8451 	 
