Tracker Experiment Results 03-Nov-2014
RIGHT_FOOT
	 Translation 			 Local Quaternion 				 Local EulerXYZ 			
 t	 x	 y	 z	 x	 y	 z	 w	 x	 y	 z	
19.5	4234.8249	-231.1251	170.599	0.6727 	 0.4845 	 0.3423 	 -0.4422 	-1.9548 	 0.0321 	 -1.2699 	 
19.51	4253.6938	-229.5971	163.3668	0.6759 	 0.4807 	 0.3650 	 -0.4230 	-1.9576 	 0.0868 	 -1.2949 	 
19.52	4270.9233	-230.4166	157.2923	0.6660 	 0.4907 	 0.3725 	 -0.4205 	-1.9499 	 0.0836 	 -1.3266 	 
19.53	4289.0061	-230.5098	151.1975	0.6592 	 0.4948 	 0.3860 	 -0.4144 	-1.9395 	 0.0990 	 -1.3557 	 
19.54	4307.7747	-230.9793	145.3483	0.6543 	 0.5005 	 0.3935 	 -0.4081 	-1.9383 	 0.1066 	 -1.3792 	 
19.55	4326.268	-231.2212	139.9958	0.6500 	 0.5054 	 0.4020 	 -0.4006 	-1.9373 	 0.1179 	 -1.4029 	 
19.56	4344.7992	-231.651	135.0339	0.6439 	 0.5099 	 0.4118 	 -0.3948 	-1.9305 	 0.1280 	 -1.4282 	 
19.57	4362.8398	-232.2918	130.6385	0.6373 	 0.5141 	 0.4212 	 -0.3901 	-1.9220 	 0.1362 	 -1.4528 	 
19.58	4381.5356	-232.4435	126.5957	0.6325 	 0.5185 	 0.4301 	 -0.3824 	-1.9192 	 0.1480 	 -1.4772 	 
19.59	4399.8627	-232.6911	122.5208	0.6239 	 0.5183 	 0.4437 	 -0.3812 	-1.8963 	 0.1591 	 -1.5007 	 
19.6	4417.9551	-233.5983	120.0945	0.6206 	 0.5238 	 0.4467 	 -0.3755 	-1.8998 	 0.1618 	 -1.5178 	 
19.61	4435.0241	-233.9459	117.5461	0.6145 	 0.5287 	 0.4538 	 -0.3701 	-1.8950 	 0.1671 	 -1.5413 	 
19.62	4452.6733	-234.5928	115.4074	0.6116 	 0.5299 	 0.4600 	 -0.3655 	-1.8907 	 0.1762 	 -1.5553 	 
19.63	4469.6716	-235.4045	113.7298	0.6053 	 0.5323 	 0.4673 	 -0.3632 	-1.8801 	 0.1801 	 -1.5742 	 
19.64	4485.9447	-236.0434	112.3617	0.6005 	 0.5366 	 0.4702 	 -0.3611 	-1.8775 	 0.1782 	 -1.5891 	 
19.65	4502.0885	-236.8386	111.4005	0.5953 	 0.5394 	 0.4753 	 -0.3588 	-1.8707 	 0.1798 	 -1.6051 	 
19.66	4517.6807	-237.7647	110.7582	0.5903 	 0.5417 	 0.4793 	 -0.3582 	-1.8634 	 0.1787 	 -1.6179 	 
19.67	4532.5142	-238.6285	110.5185	0.5874 	 0.5465 	 0.4798 	 -0.3551 	-1.8670 	 0.1763 	 -1.6294 	 
19.68	4547.008	-239.6526	110.4379	0.5821 	 0.5501 	 0.4816 	 -0.3558 	-1.8620 	 0.1702 	 -1.6410 	 
19.69	4560.6685	-240.8558	110.5279	0.5778 	 0.5533 	 0.4842 	 -0.3544 	-1.8588 	 0.1681 	 -1.6532 	 
19.7	4573.8961	-241.9333	110.6885	0.5722 	 0.5597 	 0.4844 	 -0.3532 	-1.8598 	 0.1597 	 -1.6679 	 
19.71	4586.017	-242.631	110.5447	0.5672 	 0.5631 	 0.4882 	 -0.3506 	-1.8557 	 0.1595 	 -1.6832 	 
19.72	4597.4508	-243.3893	110.6056	0.5624 	 0.5673 	 0.4901 	 -0.3489 	-1.8542 	 0.1560 	 -1.6967 	 
19.73	4608.0609	-244.2316	110.8758	0.5579 	 0.5730 	 0.4896 	 -0.3474 	-1.8569 	 0.1487 	 -1.7089 	 
19.74	4617.5166	-244.8292	110.9197	0.5529 	 0.5754 	 0.4924 	 -0.3477 	-1.8507 	 0.1449 	 -1.7199 	 
19.75	4625.8147	-245.0849	110.7496	0.5489 	 0.5768 	 0.4943 	 -0.3487 	-1.8451 	 0.1409 	 -1.7272 	 
19.76	4633.0923	-245.4054	110.5991	0.5443 	 0.5799 	 0.4947 	 -0.3504 	-1.8415 	 0.1325 	 -1.7349 	 
19.77	4639.0172	-245.1903	110.0484	0.5442 	 0.5806 	 0.4958 	 -0.3478 	-1.8431 	 0.1362 	 -1.7389 	 
19.78	4643.7672	-245.282	109.4043	0.5432 	 0.5809 	 0.4966 	 -0.3476 	-1.8417 	 0.1361 	 -1.7413 	 
19.79	4647.2908	-244.6907	108.275	0.5421 	 0.5802 	 0.4983 	 -0.3480 	-1.8375 	 0.1368 	 -1.7432 	 
19.8	4649.6668	-244.127	107.0542	0.5441 	 0.5789 	 0.4975 	 -0.3483 	-1.8389 	 0.1386 	 -1.7383 	 
19.81	4650.8839	-243.8823	106.1995	0.5475 	 0.5762 	 0.4954 	 -0.3504 	-1.8402 	 0.1390 	 -1.7278 	 
19.82	4651.9417	-244.1493	105.1747	0.5498 	 0.5739 	 0.4926 	 -0.3546 	-1.8397 	 0.1350 	 -1.7166 	 
19.83	4652.8286	-244.6332	104.4023	0.5499 	 0.5718 	 0.4915 	 -0.3594 	-1.8346 	 0.1299 	 -1.7094 	 
19.84	4653.8102	-245.0001	103.574	0.5500 	 0.5681 	 0.4907 	 -0.3661 	-1.8258 	 0.1241 	 -1.6991 	 
19.85	4654.9346	-245.3306	103.1417	0.5513 	 0.5649 	 0.4888 	 -0.3716 	-1.8212 	 0.1194 	 -1.6878 	 
19.86	4655.9727	-245.5371	102.5535	0.5552 	 0.5627 	 0.4859 	 -0.3728 	-1.8252 	 0.1203 	 -1.6773 	 
19.87	4656.8373	-245.5275	102.1081	0.5578 	 0.5611 	 0.4834 	 -0.3746 	-1.8273 	 0.1191 	 -1.6688 	 
19.88	4657.6244	-245.4839	101.6842	0.5599 	 0.5590 	 0.4816 	 -0.3770 	-1.8273 	 0.1181 	 -1.6604 	 
19.89	4658.3977	-245.4956	101.238	0.5615 	 0.5565 	 0.4798 	 -0.3805 	-1.8252 	 0.1156 	 -1.6512 	 
19.9	4659.1631	-245.6642	100.8044	0.5621 	 0.5531 	 0.4794 	 -0.3852 	-1.8185 	 0.1132 	 -1.6428 	 
19.91	4659.8603	-245.8862	100.3648	0.5629 	 0.5496 	 0.4790 	 -0.3893 	-1.8127 	 0.1116 	 -1.6344 	 
19.92	4660.5249	-246.1309	99.9508	0.5648 	 0.5463 	 0.4784 	 -0.3921 	-1.8095 	 0.1122 	 -1.6258 	 
19.93	4661.1236	-246.2804	99.6045	0.5667 	 0.5442 	 0.4772 	 -0.3936 	-1.8092 	 0.1127 	 -1.6189 	 
19.94	4661.5531	-246.3583	99.3406	0.5678 	 0.5431 	 0.4760 	 -0.3950 	-1.8092 	 0.1117 	 -1.6142 	 
19.95	4661.3495	-246.292	98.9647	0.5687 	 0.5436 	 0.4749 	 -0.3944 	-1.8125 	 0.1117 	 -1.6132 	 
19.96	4661.6288	-246.385	98.7074	0.5691 	 0.5422 	 0.4748 	 -0.3960 	-1.8101 	 0.1113 	 -1.6098 	 
19.97	4661.8704	-246.5327	98.4838	0.5695 	 0.5407 	 0.4748 	 -0.3975 	-1.8077 	 0.1112 	 -1.6065 	 
19.98	4662.0877	-246.6836	98.25	0.5699 	 0.5388 	 0.4752 	 -0.3989 	-1.8045 	 0.1119 	 -1.6033 	 
19.99	4662.3016	-246.7869	98.0585	0.5701 	 0.5377 	 0.4751 	 -0.4001 	-1.8026 	 0.1117 	 -1.6007 	 
20	4662.4772	-246.8597	97.9526	0.5707 	 0.5370 	 0.4748 	 -0.4006 	-1.8025 	 0.1119 	 -1.5986 	 
20.01	4662.6235	-246.8653	97.838	0.5709 	 0.5366 	 0.4745 	 -0.4013 	-1.8019 	 0.1112 	 -1.5970 	 
20.02	4662.6651	-246.8554	97.7915	0.5709 	 0.5364 	 0.4743 	 -0.4017 	-1.8015 	 0.1109 	 -1.5964 	 
20.03	4662.7014	-246.8261	97.7598	0.5713 	 0.5365 	 0.4739 	 -0.4015 	-1.8027 	 0.1110 	 -1.5958 	 
20.04	4662.759	-246.7957	97.7288	0.5716 	 0.5362 	 0.4734 	 -0.4020 	-1.8028 	 0.1103 	 -1.5943 	 
20.05	4662.8174	-246.7531	97.7135	0.5721 	 0.5366 	 0.4727 	 -0.4016 	-1.8049 	 0.1101 	 -1.5937 	 
20.06	4662.8807	-246.7043	97.717	0.5724 	 0.5367 	 0.4721 	 -0.4018 	-1.8056 	 0.1094 	 -1.5928 	 
20.07	4662.9306	-246.6492	97.701	0.5727 	 0.5366 	 0.4718 	 -0.4019 	-1.8062 	 0.1092 	 -1.5919 	 
20.08	4662.9694	-246.6275	97.6656	0.5730 	 0.5367 	 0.4713 	 -0.4019 	-1.8070 	 0.1089 	 -1.5912 	 
20.09	4663.0019	-246.6204	97.6477	0.5733 	 0.5366 	 0.4709 	 -0.4020 	-1.8076 	 0.1087 	 -1.5904 	 
20.1	4663.0319	-246.6378	97.6345	0.5736 	 0.5365 	 0.4708 	 -0.4020 	-1.8080 	 0.1089 	 -1.5898 	 
20.11	4663.0416	-246.6549	97.6053	0.5736 	 0.5363 	 0.4706 	 -0.4023 	-1.8077 	 0.1086 	 -1.5893 	 
20.12	4663.0696	-246.716	97.577	0.5736 	 0.5362 	 0.4707 	 -0.4024 	-1.8074 	 0.1088 	 -1.5890 	 
20.13	4663.0918	-246.7282	97.5258	0.5737 	 0.5361 	 0.4705 	 -0.4026 	-1.8074 	 0.1085 	 -1.5884 	 
20.14	4663.1219	-246.7734	97.5161	0.5739 	 0.5359 	 0.4705 	 -0.4026 	-1.8074 	 0.1088 	 -1.5880 	 
20.15	4663.1447	-246.829	97.474	0.5739 	 0.5359 	 0.4704 	 -0.4027 	-1.8075 	 0.1085 	 -1.5877 	 
20.16	4663.1538	-246.8704	97.4301	0.5741 	 0.5357 	 0.4704 	 -0.4027 	-1.8075 	 0.1088 	 -1.5875 	 
20.17	4663.1478	-246.897	97.3846	0.5740 	 0.5355 	 0.4704 	 -0.4031 	-1.8068 	 0.1085 	 -1.5871 	 
20.18	4663.2574	-246.8711	97.3443	0.5735 	 0.5347 	 0.4718 	 -0.4033 	-1.8039 	 0.1101 	 -1.5877 	 
20.19	4663.1987	-246.9727	97.3221	0.5753 	 0.5360 	 0.4689 	 -0.4024 	-1.8109 	 0.1083 	 -1.5852 	 
20.2	4663.0401	-247.1702	97.2692	0.5730 	 0.5352 	 0.4707 	 -0.4046 	-1.8037 	 0.1066 	 -1.5869 	 
20.21	4663.2474	-247.0784	97.1862	0.5744 	 0.5350 	 0.4702 	 -0.4034 	-1.8068 	 0.1087 	 -1.5854 	 
20.22	4664.1847	-246.5672	97.034	0.5767 	 0.5405 	 0.4606 	 -0.4040 	-1.8239 	 0.0946 	 -1.5793 	 
20.23	4662.033	-247.8758	97.7154	0.5721 	 0.5299 	 0.4818 	 -0.3998 	-1.7904 	 0.1279 	 -1.5968 	 
20.24	4663.3333	-247.212	97.0623	0.5746 	 0.5345 	 0.4698 	 -0.4042 	-1.8061 	 0.1081 	 -1.5838 	 
20.25	4663.4017	-247.2296	97.0392	0.5752 	 0.5349 	 0.4692 	 -0.4036 	-1.8084 	 0.1082 	 -1.5833 	 
20.26	4663.4318	-247.2105	97.0153	0.5752 	 0.5350 	 0.4688 	 -0.4040 	-1.8085 	 0.1073 	 -1.5828 	 
20.27	4663.4568	-247.2068	97.0095	0.5752 	 0.5350 	 0.4685 	 -0.4042 	-1.8086 	 0.1066 	 -1.5823 	 
20.28	4663.484	-247.1849	96.9871	0.5754 	 0.5352 	 0.4681 	 -0.4042 	-1.8095 	 0.1062 	 -1.5820 	 
20.29	4663.5119	-247.1859	96.9807	0.5757 	 0.5354 	 0.4677 	 -0.4038 	-1.8107 	 0.1063 	 -1.5818 	 
20.3	4663.5351	-247.1847	97.0031	0.5758 	 0.5353 	 0.4678 	 -0.4039 	-1.8105 	 0.1065 	 -1.5816 	 
20.31	4663.5645	-247.1558	97.0205	0.5760 	 0.5357 	 0.4672 	 -0.4037 	-1.8119 	 0.1058 	 -1.5814 	 
20.32	4663.5881	-247.1019	97.0356	0.5759 	 0.5359 	 0.4670 	 -0.4038 	-1.8122 	 0.1052 	 -1.5814 	 
20.33	4663.6206	-247.0981	97.0648	0.5761 	 0.5362 	 0.4667 	 -0.4035 	-1.8132 	 0.1052 	 -1.5814 	 
20.34	4663.6357	-247.0645	97.0669	0.5761 	 0.5362 	 0.4666 	 -0.4037 	-1.8132 	 0.1048 	 -1.5813 	 
20.35	4663.6368	-247.0267	97.0611	0.5760 	 0.5364 	 0.4664 	 -0.4037 	-1.8134 	 0.1043 	 -1.5813 	 
20.36	4663.6484	-247.0099	97.0857	0.5760 	 0.5364 	 0.4664 	 -0.4037 	-1.8135 	 0.1044 	 -1.5812 	 
20.37	4663.6666	-247.0035	97.0786	0.5762 	 0.5363 	 0.4662 	 -0.4038 	-1.8137 	 0.1043 	 -1.5808 	 
20.38	4663.6712	-246.9933	97.0748	0.5763 	 0.5364 	 0.4659 	 -0.4038 	-1.8143 	 0.1040 	 -1.5805 	 
20.39	4663.6842	-246.9829	97.0866	0.5763 	 0.5364 	 0.4659 	 -0.4038 	-1.8142 	 0.1040 	 -1.5804 	 
20.4	4663.6807	-246.9642	97.1022	0.5765 	 0.5365 	 0.4658 	 -0.4036 	-1.8148 	 0.1042 	 -1.5804 	 
20.41	4663.6982	-246.9552	97.0973	0.5765 	 0.5365 	 0.4657 	 -0.4036 	-1.8149 	 0.1041 	 -1.5803 	 
20.42	4663.7225	-246.9757	97.088	0.5766 	 0.5366 	 0.4655 	 -0.4037 	-1.8152 	 0.1038 	 -1.5801 	 
20.43	4663.7343	-246.9766	97.0879	0.5766 	 0.5362 	 0.4657 	 -0.4038 	-1.8146 	 0.1042 	 -1.5797 	 
20.44	4663.7574	-246.9847	97.1053	0.5770 	 0.5363 	 0.4654 	 -0.4036 	-1.8156 	 0.1043 	 -1.5793 	 
20.45	4663.7502	-246.9433	97.116	0.5770 	 0.5364 	 0.4652 	 -0.4037 	-1.8158 	 0.1039 	 -1.5791 	 
20.46	4663.7826	-246.934	97.1378	0.5771 	 0.5363 	 0.4652 	 -0.4037 	-1.8158 	 0.1040 	 -1.5789 	 
20.47	4663.8074	-246.9252	97.168	0.5773 	 0.5362 	 0.4651 	 -0.4035 	-1.8163 	 0.1045 	 -1.5786 	 
20.48	4663.8065	-246.8681	97.1883	0.5775 	 0.5363 	 0.4648 	 -0.4035 	-1.8169 	 0.1043 	 -1.5783 	 
20.49	4663.8406	-246.8369	97.2046	0.5777 	 0.5363 	 0.4647 	 -0.4034 	-1.8172 	 0.1044 	 -1.5779 	 
20.5	4663.8516	-246.8171	97.2189	0.5777 	 0.5359 	 0.4648 	 -0.4037 	-1.8166 	 0.1045 	 -1.5774 	 
20.51	4663.8773	-246.7961	97.2328	0.5781 	 0.5361 	 0.4645 	 -0.4034 	-1.8177 	 0.1047 	 -1.5770 	 
20.52	4663.8996	-246.7776	97.2482	0.5782 	 0.5361 	 0.4643 	 -0.4034 	-1.8181 	 0.1047 	 -1.5767 	 
20.53	4663.902	-246.7498	97.2495	0.5782 	 0.5358 	 0.4645 	 -0.4034 	-1.8176 	 0.1050 	 -1.5766 	 
20.54	4663.932	-246.7412	97.2681	0.5786 	 0.5362 	 0.4639 	 -0.4031 	-1.8194 	 0.1048 	 -1.5762 	 
20.55	4663.957	-246.7235	97.2719	0.5788 	 0.5360 	 0.4640 	 -0.4030 	-1.8192 	 0.1053 	 -1.5760 	 
20.56	4663.9792	-246.7196	97.2747	0.5786 	 0.5358 	 0.4640 	 -0.4035 	-1.8184 	 0.1048 	 -1.5756 	 
20.57	4664.0032	-246.7387	97.2881	0.5788 	 0.5357 	 0.4641 	 -0.4033 	-1.8186 	 0.1053 	 -1.5755 	 
20.58	4664.0127	-246.7347	97.2906	0.5790 	 0.5356 	 0.4639 	 -0.4033 	-1.8189 	 0.1053 	 -1.5751 	 
20.59	4664.0491	-246.7405	97.3055	0.5790 	 0.5354 	 0.4639 	 -0.4036 	-1.8186 	 0.1052 	 -1.5746 	 
20.6	4664.1831	-246.7758	97.4135	0.5793 	 0.5354 	 0.4634 	 -0.4039 	-1.8190 	 0.1046 	 -1.5735 	 
20.61	4664.0869	-246.6776	97.2301	0.5788 	 0.5346 	 0.4649 	 -0.4038 	-1.8162 	 0.1066 	 -1.5748 	 
20.62	4664.114	-246.7025	97.2356	0.5790 	 0.5346 	 0.4648 	 -0.4037 	-1.8166 	 0.1068 	 -1.5745 	 
20.63	4664.1435	-246.714	97.2345	0.5789 	 0.5344 	 0.4650 	 -0.4039 	-1.8159 	 0.1068 	 -1.5743 	 
20.64	4664.1666	-246.7399	97.2333	0.5791 	 0.5342 	 0.4649 	 -0.4040 	-1.8160 	 0.1070 	 -1.5738 	 
20.65	4664.1892	-246.7584	97.2158	0.5791 	 0.5341 	 0.4649 	 -0.4040 	-1.8160 	 0.1072 	 -1.5736 	 
20.66	4664.2434	-246.7583	97.2085	0.5794 	 0.5338 	 0.4648 	 -0.4040 	-1.8160 	 0.1075 	 -1.5729 	 
20.67	4664.4363	-246.6756	97.1791	0.5808 	 0.5339 	 0.4640 	 -0.4030 	-1.8194 	 0.1088 	 -1.5713 	 
20.68	4663.9333	-247.0465	97.2137	0.5807 	 0.5364 	 0.4603 	 -0.4039 	-1.8248 	 0.1016 	 -1.5701 	 
20.69	4664.4822	-246.6791	97.0838	0.5777 	 0.5311 	 0.4692 	 -0.4050 	-1.8061 	 0.1121 	 -1.5753 	 
20.7	4664.2448	-246.8823	97.0919	0.5787 	 0.5331 	 0.4656 	 -0.4051 	-1.8126 	 0.1072 	 -1.5727 	 
20.71	4664.2565	-246.9452	97.0513	0.5787 	 0.5326 	 0.4659 	 -0.4054 	-1.8115 	 0.1076 	 -1.5723 	 
20.72	4664.2568	-247.0135	96.9966	0.5785 	 0.5321 	 0.4664 	 -0.4058 	-1.8100 	 0.1079 	 -1.5721 	 
20.73	4664.2663	-247.0775	96.9512	0.5782 	 0.5318 	 0.4666 	 -0.4064 	-1.8086 	 0.1076 	 -1.5718 	 
20.74	4664.277	-247.1533	96.9001	0.5781 	 0.5314 	 0.4670 	 -0.4066 	-1.8075 	 0.1080 	 -1.5717 	 
20.75	4664.2813	-247.212	96.8516	0.5776 	 0.5307 	 0.4676 	 -0.4076 	-1.8048 	 0.1077 	 -1.5713 	 
20.76	4664.2967	-247.282	96.8007	0.5774 	 0.5303 	 0.4679 	 -0.4080 	-1.8033 	 0.1078 	 -1.5711 	 
20.77	4664.2915	-247.3218	96.7408	0.5775 	 0.5299 	 0.4682 	 -0.4081 	-1.8027 	 0.1085 	 -1.5707 	 
20.78	4664.2998	-247.3671	96.6821	0.5771 	 0.5295 	 0.4685 	 -0.4087 	-1.8010 	 0.1082 	 -1.5705 	 
20.79	4664.3128	-247.4207	96.6559	0.5771 	 0.5292 	 0.4687 	 -0.4089 	-1.8005 	 0.1084 	 -1.5703 	 
20.8	4664.3198	-247.4817	96.6166	0.5767 	 0.5288 	 0.4690 	 -0.4096 	-1.7986 	 0.1079 	 -1.5700 	 
20.81	4664.3199	-247.4971	96.563	0.5768 	 0.5287 	 0.4689 	 -0.4096 	-1.7987 	 0.1080 	 -1.5697 	 
20.82	4664.3356	-247.5472	96.5325	0.5766 	 0.5283 	 0.4693 	 -0.4101 	-1.7973 	 0.1080 	 -1.5695 	 
20.83	4664.3546	-247.5758	96.4982	0.5766 	 0.5281 	 0.4693 	 -0.4104 	-1.7967 	 0.1078 	 -1.5691 	 
20.84	4664.3545	-247.5989	96.4771	0.5766 	 0.5279 	 0.4694 	 -0.4105 	-1.7963 	 0.1081 	 -1.5690 	 
20.85	4664.1767	-247.8729	96.6239	0.5743 	 0.5268 	 0.4703 	 -0.4141 	-1.7882 	 0.1041 	 -1.5682 	 
20.86	4664.3377	-247.6853	96.4815	0.5760 	 0.5274 	 0.4697 	 -0.4116 	-1.7938 	 0.1071 	 -1.5684 	 
20.87	4664.3087	-247.7589	96.5525	0.5774 	 0.5287 	 0.4670 	 -0.4111 	-1.7998 	 0.1047 	 -1.5659 	 
20.88	4664.4039	-247.6915	96.5426	0.5769 	 0.5277 	 0.4685 	 -0.4113 	-1.7966 	 0.1067 	 -1.5667 	 
20.89	4664.4374	-247.6614	96.5603	0.5770 	 0.5277 	 0.4684 	 -0.4114 	-1.7967 	 0.1066 	 -1.5664 	 
20.9	4664.4572	-247.6224	96.5929	0.5773 	 0.5274 	 0.4684 	 -0.4113 	-1.7969 	 0.1071 	 -1.5659 	 
20.91	4664.4786	-247.5895	96.6139	0.5774 	 0.5277 	 0.4681 	 -0.4110 	-1.7978 	 0.1071 	 -1.5660 	 
20.92	4664.4869	-247.539	96.6144	0.5775 	 0.5274 	 0.4682 	 -0.4112 	-1.7974 	 0.1071 	 -1.5655 	 
20.93	4664.5254	-247.5195	96.6407	0.5777 	 0.5272 	 0.4683 	 -0.4112 	-1.7974 	 0.1077 	 -1.5652 	 
20.94	4664.532	-247.4995	96.6528	0.5778 	 0.5271 	 0.4682 	 -0.4112 	-1.7973 	 0.1078 	 -1.5649 	 
20.95	4664.551	-247.4732	96.6699	0.5779 	 0.5269 	 0.4682 	 -0.4113 	-1.7972 	 0.1078 	 -1.5645 	 
20.96	4664.5737	-247.4565	96.6919	0.5781 	 0.5269 	 0.4681 	 -0.4112 	-1.7978 	 0.1081 	 -1.5643 	 
20.97	4664.6005	-247.4217	96.7315	0.5783 	 0.5268 	 0.4680 	 -0.4111 	-1.7980 	 0.1084 	 -1.5639 	 
20.98	4664.6337	-247.3696	96.7837	0.5784 	 0.5269 	 0.4679 	 -0.4111 	-1.7983 	 0.1083 	 -1.5638 	 
20.99	4664.6539	-247.3074	96.8371	0.5787 	 0.5269 	 0.4676 	 -0.4109 	-1.7992 	 0.1084 	 -1.5634 	 
21	4664.6774	-247.2538	96.8886	0.5789 	 0.5272 	 0.4674 	 -0.4105 	-1.8001 	 0.1085 	 -1.5635 	 
21.01	4664.6754	-247.2005	96.9251	0.5791 	 0.5273 	 0.4672 	 -0.4102 	-1.8010 	 0.1087 	 -1.5634 	 
21.02	4664.6909	-247.1551	96.9616	0.5791 	 0.5272 	 0.4674 	 -0.4103 	-1.8006 	 0.1089 	 -1.5634 	 
21.03	4664.7059	-247.1051	96.9948	0.5793 	 0.5273 	 0.4670 	 -0.4102 	-1.8015 	 0.1088 	 -1.5631 	 
21.04	4664.7223	-247.05	97.0431	0.5796 	 0.5276 	 0.4667 	 -0.4098 	-1.8028 	 0.1089 	 -1.5630 	 
21.05	4664.7364	-246.997	97.0965	0.5799 	 0.5276 	 0.4665 	 -0.4095 	-1.8037 	 0.1092 	 -1.5627 	 
21.06	4664.7492	-246.9343	97.1589	0.5803 	 0.5277 	 0.4662 	 -0.4092 	-1.8047 	 0.1093 	 -1.5624 	 
21.07	4664.7671	-246.8648	97.2013	0.5805 	 0.5277 	 0.4661 	 -0.4091 	-1.8052 	 0.1095 	 -1.5621 	 
21.08	4664.7719	-246.8029	97.2522	0.5808 	 0.5278 	 0.4657 	 -0.4089 	-1.8063 	 0.1096 	 -1.5617 	 
21.09	4664.7838	-246.7736	97.2794	0.5811 	 0.5279 	 0.4654 	 -0.4086 	-1.8072 	 0.1098 	 -1.5614 	 
21.1	4664.7944	-246.7122	97.295	0.5813 	 0.5277 	 0.4653 	 -0.4087 	-1.8073 	 0.1097 	 -1.5608 	 
21.11	4664.8236	-246.698	97.3314	0.5815 	 0.5279 	 0.4652 	 -0.4085 	-1.8079 	 0.1099 	 -1.5608 	 
21.12	4664.8334	-246.6843	97.3749	0.5816 	 0.5277 	 0.4650 	 -0.4086 	-1.8080 	 0.1099 	 -1.5602 	 
21.13	4664.8623	-246.6453	97.42	0.5817 	 0.5278 	 0.4648 	 -0.4087 	-1.8082 	 0.1096 	 -1.5600 	 
21.14	4664.8734	-246.6109	97.4464	0.5819 	 0.5279 	 0.4645 	 -0.4085 	-1.8092 	 0.1096 	 -1.5597 	 
21.15	4664.8963	-246.5725	97.505	0.5822 	 0.5281 	 0.4642 	 -0.4082 	-1.8103 	 0.1095 	 -1.5595 	 
21.16	4664.8979	-246.4952	97.5638	0.5823 	 0.5281 	 0.4640 	 -0.4084 	-1.8104 	 0.1092 	 -1.5590 	 
21.17	4664.9265	-246.4238	97.6384	0.5829 	 0.5285 	 0.4634 	 -0.4077 	-1.8127 	 0.1095 	 -1.5587 	 
21.18	4664.9415	-246.3419	97.7174	0.5831 	 0.5289 	 0.4629 	 -0.4074 	-1.8141 	 0.1091 	 -1.5588 	 
21.19	4664.9554	-246.2492	97.7925	0.5835 	 0.5293 	 0.4623 	 -0.4070 	-1.8160 	 0.1089 	 -1.5585 	 
21.2	4664.978	-246.1626	97.8781	0.5838 	 0.5296 	 0.4619 	 -0.4065 	-1.8174 	 0.1090 	 -1.5585 	 
21.21	4664.9968	-246.0659	97.9717	0.5845 	 0.5305 	 0.4608 	 -0.4057 	-1.8210 	 0.1084 	 -1.5582 	 
21.22	4665.009	-245.9539	98.0659	0.5846 	 0.5305 	 0.4606 	 -0.4057 	-1.8213 	 0.1083 	 -1.5579 	 
21.23	4665.0307	-245.8411	98.1777	0.5852 	 0.5312 	 0.4597 	 -0.4051 	-1.8241 	 0.1079 	 -1.5577 	 
21.24	4665.0495	-245.7333	98.2579	0.5857 	 0.5317 	 0.4589 	 -0.4046 	-1.8265 	 0.1075 	 -1.5574 	 
21.25	4665.0786	-245.633	98.3467	0.5861 	 0.5322 	 0.4581 	 -0.4041 	-1.8287 	 0.1070 	 -1.5570 	 
21.26	4665.0967	-245.5286	98.4252	0.5865 	 0.5328 	 0.4573 	 -0.4037 	-1.8310 	 0.1065 	 -1.5567 	 
21.27	4665.1287	-245.4409	98.4923	0.5868 	 0.5330 	 0.4567 	 -0.4037 	-1.8321 	 0.1057 	 -1.5560 	 
21.28	4665.1671	-245.4026	98.5955	0.5871 	 0.5333 	 0.4562 	 -0.4035 	-1.8334 	 0.1056 	 -1.5558 	 
21.29	4665.2203	-245.4276	98.7356	0.5864 	 0.5334 	 0.4557 	 -0.4048 	-1.8320 	 0.1028 	 -1.5551 	 
21.3	4665.2474	-245.3439	98.8464	0.5866 	 0.5335 	 0.4555 	 -0.4048 	-1.8325 	 0.1026 	 -1.5548 	 
21.31	4665.2927	-245.2637	98.9739	0.5872 	 0.5342 	 0.4545 	 -0.4042 	-1.8355 	 0.1021 	 -1.5545 	 
21.32	4665.3517	-245.147	99.1087	0.5876 	 0.5350 	 0.4534 	 -0.4036 	-1.8385 	 0.1012 	 -1.5544 	 
21.33	4665.4172	-245.0576	99.2684	0.5882 	 0.5357 	 0.4523 	 -0.4031 	-1.8415 	 0.1004 	 -1.5538 	 
21.34	4665.4433	-244.8649	99.4309	0.5891 	 0.5371 	 0.4503 	 -0.4021 	-1.8467 	 0.0989 	 -1.5533 	 
21.35	4665.5058	-244.7504	99.6057	0.5899 	 0.5380 	 0.4489 	 -0.4012 	-1.8507 	 0.0980 	 -1.5528 	 
21.36	4665.5681	-244.6128	99.7568	0.5904 	 0.5388 	 0.4478 	 -0.4007 	-1.8537 	 0.0970 	 -1.5523 	 
21.37	4665.5979	-244.3922	99.8595	0.5917 	 0.5401 	 0.4460 	 -0.3991 	-1.8596 	 0.0969 	 -1.5519 	 
21.38	4665.6651	-244.3026	99.9812	0.5919 	 0.5407 	 0.4452 	 -0.3989 	-1.8615 	 0.0958 	 -1.5517 	 
21.39	4665.7233	-244.234	100.0701	0.5923 	 0.5411 	 0.4443 	 -0.3987 	-1.8634 	 0.0950 	 -1.5512 	 
21.4	4665.7964	-244.155	100.165	0.5927 	 0.5416 	 0.4435 	 -0.3984 	-1.8655 	 0.0943 	 -1.5507 	 
